BuId,Rim,TotalCards
888969,208921,1
946950,209053,1
888887,209171,1
888888,209258,1
889029,209277,1
888977,20956,2
889121,209648,1
888893,209787,1
888981,209941,2
889037,210012,1
888898,210123,2
888984,210175,1
888902,210468,1
889144,210741,2
889136,210781,1
889051,211153,1
889141,211323,1
889379,211865,1
889058,211935,2
889158,212088,1
889060,212100,1
889382,212104,1
889229,212236,1
889231,212415,1
889386,212462,1
889234,212632,1
959570,212656,1
889236,21286,2
889173,213416,1
889398,213636,1
889311,213797,1
954086,213860,1
889248,213876,2
889179,213902,1
889180,213975,1
889187,214453,1
889411,214520,1
889192,214661,1
889327,214687,1
889196,214894,1
889267,215198,1
889331,215204,1
889199,215237,1
889335,215491,1
889427,2156,1
889428,215662,1
889205,215684,1
889429,215706,1
889277,215849,1
889210,216113,1
889344,216169,1
889283,216288,1
889351,216658,1
889291,216971,1
949532,217002,1
889292,217016,2
889294,217298,3
889457,217433,3
889458,217513,1
889459,217634,1
889365,217865,1
889464,217978,1
951936,218148,1
889469,218261,1
948586,219480,1
889483,219513,1
889691,219544,1
889552,219618,3
889630,219664,1
889486,219715,1
889631,219806,1
850617,219897,2
889489,220004,1
948587,220057,1
889558,220137,1
954953,220154,1
889560,220228,1
889699,220233,1
889561,220281,1
889701,220396,1
889499,220603,1
889501,220734,1
889646,220809,1
889570,220934,1
889506,221077,1
850811,221079,1
889574,221176,1
889508,221179,1
889653,221210,1
889654,221268,1
889579,221427,3
889513,221440,1
889582,221631,1
889516,221643,1
889584,221771,2
889586,221923,1
889520,221944,1
889725,221963,1
889521,222021,1
889731,222418,1
889594,222484,1
889734,222542,1
889674,222546,1
889596,222580,1
889597,222614,1
889759,222643,2
889738,222883,1
889601,223040,1
889764,223195,1
889984,223241,1
889986,22341,1
889833,223437,3
889768,223559,1
889988,223648,2
940283,874651,1
911467,874659,1
929444,874668,2
942594,874699,1
899902,87472,1
905137,874727,1
942231,874826,1
942497,874917,1
942532,874955,1
905149,874984,1
927841,874991,1
896200,874997,1
899115,875032,1
942506,875102,1
942630,875267,2
911811,875268,1
942498,875277,1
942554,875363,1
921568,87545,1
922988,875469,1
939852,875534,1
850573,875617,1
942479,875631,1
924517,875637,2
904548,875680,1
941598,875818,1
949271,875933,1
942644,876065,1
922044,87610,2
931616,876189,1
942646,876242,2
922261,876302,1
914678,876431,1
932503,876479,1
942647,876495,1
946589,876507,1
933980,876566,1
910879,876574,2
942708,876589,2
933558,876598,1
926072,876637,1
921373,876696,1
906877,876705,1
926325,876764,1
920333,87689,1
926162,876988,1
928974,877001,1
936627,877043,1
928133,877192,1
939045,877360,2
931456,877368,1
907182,87737,1
952776,877387,1
900437,877727,1
954972,877790,1
959722,877911,1
905481,878003,1
949312,878093,1
950729,878141,1
923225,878152,1
939741,878168,1
950682,87817,1
901401,878173,2
911445,878200,1
911207,878205,2
937366,878395,3
942694,878421,1
924816,878445,1
939725,878495,1
850575,878793,1
935139,878856,1
942660,878902,1
921617,878962,1
911469,879006,1
924770,879020,1
921034,879181,2
929886,879245,2
899576,879418,1
931934,879433,1
940187,879638,1
907685,879676,1
945599,879728,1
942703,879838,1
939314,880054,1
942841,880099,1
940859,880210,2
920371,880391,3
907844,880495,1
914830,880506,1
939362,880577,1
942763,880827,1
937184,881024,1
936472,881116,1
898932,881331,1
938147,881350,1
909853,881398,1
934467,881584,1
938650,881586,1
953011,881636,1
925848,881692,1
920584,881969,1
955005,882018,1
936415,882051,1
936331,882067,1
929263,882110,1
940955,882114,1
929863,882175,2
907391,882270,1
941035,882566,1
942793,88271,1
899129,882744,1
942774,882768,1
933621,882845,1
926456,882951,1
942823,882959,1
933807,883397,1
942413,883439,1
936158,883694,1
928466,883845,1
928915,883903,1
942796,883936,1
936614,884333,1
942860,884376,1
942379,884472,1
933686,884684,1
942797,884986,1
950522,884994,1
942782,885028,2
931921,885100,1
922229,885352,1
952058,885373,1
929914,885390,1
932489,885599,2
912371,885879,1
918654,885907,1
942834,885937,1
926382,88601,1
942869,88610,2
940533,886105,1
931376,886173,2
958558,886181,1
941317,88620,1
925157,886425,1
942804,886566,1
942873,886570,1
941145,88678,1
929488,886891,1
904118,887028,1
936156,887069,1
942876,887122,1
936067,887881,1
920605,887927,1
950310,887929,1
904430,887998,1
942436,888063,1
941110,888117,1
941683,888151,1
897326,888325,1
942907,888385,1
938397,888490,1
942927,888642,1
942835,888716,1
938410,888728,2
919807,889004,2
916571,889026,1
942633,889054,1
940969,889102,3
942885,889182,1
956815,889318,1
939949,889335,1
938515,889397,1
899101,889947,2
902786,889957,1
942911,890013,1
930994,890021,1
913616,89013,1
919457,890263,1
927895,890336,1
926483,890362,1
921951,890493,2
922874,890646,1
942146,890659,1
933450,890891,1
929542,89099,1
938916,891226,1
903616,891525,1
942970,891543,1
909880,891703,1
914175,891770,1
936314,891776,1
943002,891937,2
889836,223825,1
889772,223979,1
889839,224097,1
889994,224384,1
889777,224688,1
889779,224862,1
890003,225489,1
889784,225548,1
851244,225713,1
889787,225949,1
890010,226167,1
889793,226343,1
889921,22635,1
889860,226371,2
890015,226573,1
889925,226596,2
946770,226693,1
889799,226736,1
890021,227050,1
889933,227185,1
890025,227255,2
889878,227751,1
889813,227761,1
889814,227829,1
889884,228272,1
889948,228334,1
889956,228977,1
890047,228986,1
889829,22900,1
889957,22903,1
889898,229329,2
890065,229650,1
890213,230038,1
890138,230186,1
890214,230189,1
890070,230205,1
890145,230491,1
945935,230522,1
890080,230755,1
890081,230786,2
890292,231037,1
890154,231040,1
890155,231076,1
890089,231367,1
890159,231533,1
890234,23154,1
890092,231580,1
890299,231609,1
890163,231675,2
890302,23170,1
890164,231709,1
890097,231899,1
890166,23193,1
890100,232102,1
890102,23238,1
890245,23240,1
890309,23248,2
890174,232584,1
890248,232608,2
890256,233250,2
890324,23346,1
890262,233514,1
890327,233730,1
948583,233881,1
890329,233887,1
890127,234202,1
890334,234375,2
890130,234476,1
890335,234483,1
851343,234612,2
890369,235695,2
890347,235699,1
890373,236136,1
890351,236152,2
890444,236404,1
890377,236430,1
890449,236715,1
959690,236770,1
890360,236780,2
890532,237143,1
890454,237197,1
890594,237228,2
890455,237298,1
890534,237333,1
890392,237541,2
890538,237595,1
890460,237612,1
890394,237783,1
890398,238010,1
890606,238200,1
890607,238309,1
890608,238416,1
890473,238763,2
890613,238836,1
890615,239006,1
890617,239258,1
890478,239314,1
890625,239806,2
890420,239879,1
890568,240031,1
890491,24004,1
890571,240275,1
890495,240325,1
890428,240330,1
890431,240527,1
890499,240570,2
890644,240984,1
890645,241034,1
890507,241203,2
890585,241233,1
890649,24131,2
890673,241517,1
890514,241651,1
890675,241654,1
890654,241656,2
890825,241908,1
890748,242394,1
890680,242401,2
890829,242434,1
890749,242440,2
890663,242540,1
890755,24302,1
890667,24310,1
890688,243194,1
890668,243201,1
890693,243635,2
890842,24368,2
890696,244230,1
890906,244290,1
890766,244604,1
890908,244726,1
890767,244764,1
890769,244928,1
890702,245110,1
890776,245654,1
890920,245767,1
890714,245930,1
890863,245946,1
890716,246054,2
890867,246175,1
890787,246186,1
890789,246265,2
890870,246326,1
890722,246346,1
890933,246391,2
890871,246402,1
890792,246412,1
890724,246421,1
890725,246532,1
890796,24666,1
890938,246789,1
890730,246874,1
890799,246894,1
890731,246938,2
890800,247020,1
959693,247284,1
890945,247309,1
890805,247376,1
890739,24752,1
890740,247540,1
951944,247749,1
890976,247839,1
890957,247921,1
950158,247922,1
890978,247947,1
890979,247970,1
959497,248005,1
891050,248113,1
890985,248212,1
891052,248241,2
891134,248319,1
890968,24837,1
890989,248404,1
891138,248503,1
890973,248701,1
890996,248992,1
891210,249146,1
891001,249169,1
891212,249319,1
891070,249341,3
891152,249419,1
891216,249578,1
891154,24961,1
891074,249626,1
891156,249717,1
891076,249771,1
891158,249937,1
891159,250033,1
891013,250159,1
891223,250176,2
891084,250477,2
934537,891967,1
931353,892017,1
934378,892218,1
943003,892308,1
942976,89231,1
932436,892328,1
950764,892690,1
928351,892709,1
910174,892711,2
923098,892716,1
940235,892766,1
956669,892822,1
943005,892859,1
924306,893171,1
910920,893190,1
934559,893249,1
903191,893282,1
943043,893324,1
929087,893613,1
937451,893641,1
918540,893944,2
949625,894048,1
943029,894158,1
917017,894276,2
955204,894377,1
926117,894616,1
922237,894731,1
930850,894884,1
942854,894944,1
941141,894994,1
941541,895389,1
912385,895527,1
902828,895587,1
927470,895617,1
938612,895742,1
943016,895780,1
952325,895791,1
943060,89591,1
949321,896025,1
904834,896054,1
927829,896185,1
943063,896314,1
924205,896710,2
946271,896827,1
956856,896884,1
906650,896924,1
903555,897069,1
935322,897127,1
943040,897184,1
914878,897239,2
941073,897243,1
926093,897255,1
924780,897337,1
959408,897355,1
942398,897625,1
935413,897888,1
938841,898146,1
934755,898154,1
900785,898166,1
959524,898396,1
929007,898458,1
943077,898475,1
952797,89854,1
937145,898591,3
909482,89868,1
911267,898852,1
931555,899016,1
942440,899040,1
929311,89923,2
943124,899240,1
898658,899246,1
943098,899263,1
936012,899330,1
943127,899495,1
913626,899612,1
954179,899644,1
914126,899873,2
932741,900107,1
941335,900173,1
850588,900228,1
942406,900230,1
932337,900251,2
939012,900311,1
943105,900351,1
927061,900411,1
936202,90050,2
938349,900532,1
933100,900632,1
943155,900705,1
938290,900752,1
923895,90126,1
936870,90165,1
956857,901791,1
941445,901817,1
943089,901904,2
925042,90207,1
909509,902121,1
938567,9022,2
912518,902598,1
943092,902612,1
929724,902684,1
920763,902831,1
942855,902834,1
907720,903031,2
910798,903047,1
927264,903087,3
923285,903097,1
950599,90326,1
918792,903292,1
950999,903644,1
954251,90388,1
937807,90391,1
899848,903991,1
935440,904116,1
916474,904167,1
896300,904183,1
926573,904191,1
930644,904294,2
936923,904482,1
902068,904573,1
956741,904814,1
946019,905059,1
943205,905066,1
915065,905194,1
910893,905230,1
941992,905348,2
922884,905355,2
896390,905362,1
942904,905414,1
921140,905678,1
941995,905688,1
900162,905715,1
932135,905725,1
948974,905736,1
948975,905935,1
940949,905939,2
940535,905952,1
941553,905967,1
903377,906096,1
904406,906119,1
942990,906125,1
924093,906154,1
915765,906192,2
903034,906228,1
943242,906238,3
949384,906305,1
933928,906315,1
904705,906348,1
913146,906359,2
953340,906366,1
910617,906414,2
915405,906424,1
943218,906490,1
930123,906615,1
933060,906799,1
955438,906867,1
911116,906977,1
920532,906994,1
943203,907151,1
929691,907211,1
907034,907270,1
921826,907298,2
898813,907312,2
943201,907491,1
918518,907494,1
943259,907540,1
919118,907583,1
940713,907608,1
942216,907666,1
940680,907670,1
942942,907726,1
926962,907766,1
938205,907898,1
931307,907930,1
921972,907960,1
925618,907972,1
903583,908010,1
928809,908042,1
928695,908109,1
952538,908125,1
943278,908145,1
925953,908156,1
952444,908199,1
943263,90846,1
908481,908478,1
905846,908486,3
900658,908498,1
930331,908499,1
914017,908530,1
921725,908596,1
937082,908678,2
931056,908788,2
943267,908861,1
939513,908872,1
923593,908912,1
942807,909125,1
942903,909128,1
922214,909140,1
938308,909223,1
938469,909277,1
921746,909293,1
943287,909363,1
927047,909430,1
938901,909613,2
943289,909651,1
936564,909661,1
914552,909782,1
929852,909797,1
904893,909872,3
930026,909880,1
923310,909957,1
914401,909984,1
932531,910040,1
943293,910073,1
923179,910096,1
936304,910120,1
940720,910222,1
942609,910228,1
943276,910234,1
935606,910315,2
941835,910351,1
907248,910456,1
929288,910502,1
918068,910694,1
952279,910726,1
943343,910754,2
954172,910757,1
938739,910961,1
921312,910988,1
901209,911109,2
952662,911184,1
927580,911208,1
950206,911238,1
943346,911386,1
922184,911416,1
898113,911420,1
918204,911421,2
922313,911496,1
900528,911563,1
924494,911637,1
943021,911664,1
922124,911731,1
940839,911781,1
936690,911819,1
943381,911881,2
943349,911946,1
939406,91195,1
943268,911976,1
932110,911981,1
920264,912010,1
903341,912053,2
934006,912110,2
940988,912146,2
956832,912178,1
933404,912190,1
943290,912343,1
943383,912385,1
947402,912413,1
943401,912450,1
927397,912464,1
952042,912530,1
943356,912640,1
899223,912674,1
945512,912740,1
921850,912752,2
922262,912914,1
928970,912916,1
930614,913024,1
943406,913052,1
902560,913089,2
942402,91314,3
941162,913150,2
902772,913152,1
908388,913191,1
943388,91327,1
943408,913404,2
951810,913435,1
935620,913439,1
917373,913440,1
940694,913451,1
940892,913590,1
943366,913602,1
919006,91362,1
948987,913714,1
941042,913728,1
940872,913746,1
930233,913748,1
954842,913764,1
939022,913863,1
943370,913923,1
898660,914,2
940303,914057,1
911318,914059,1
928018,914085,2
902610,914103,1
952971,914129,1
932167,914213,1
928904,914406,2
931272,914416,1
927962,914418,1
910180,914529,1
920476,914532,1
943444,914639,1
851417,914641,1
931303,914648,2
947017,914733,1
943446,914825,1
940920,914866,1
899986,914876,1
943448,914926,1
936322,914943,1
950917,915026,1
915403,915028,1
943421,915133,1
947567,915137,1
941290,915149,4
939897,915159,2
943066,915220,1
943423,915244,1
940205,915354,1
935420,915408,2
850922,915425,3
943436,915433,1
939733,915554,1
928470,915572,1
924651,915586,1
940408,915721,1
948950,915733,1
918659,915785,1
943425,915825,2
943437,915919,1
935542,916019,1
933637,916123,1
940995,916175,2
942326,916251,1
936926,916285,1
943427,916287,1
905982,916504,1
943300,916532,1
948952,916534,1
934233,916586,3
903748,91661,1
934463,916817,1
936479,917042,1
907523,917043,1
943476,917067,1
935246,917084,1
898850,917111,1
902510,917478,2
938685,91750,1
932028,917509,1
921991,917527,2
923518,91754,1
926079,917698,1
932864,917739,1
952900,917776,1
920370,917799,1
959354,917842,1
940375,918073,1
936810,918113,1
922548,918160,1
922511,918226,1
908616,918293,2
921338,918429,1
930195,918488,1
954533,918543,1
938951,918545,3
917346,918610,1
907481,918617,1
953540,918627,1
922302,918633,1
937255,918634,1
941798,918787,1
936126,918788,1
937450,918846,1
898475,919012,1
925255,919057,1
908462,919247,1
919330,919255,1
942527,919343,2
958644,919389,1
921797,919411,1
891086,250609,1
891231,250738,1
891089,250768,1
891170,250789,1
948604,250860,1
891171,25092,1
891091,25093,1
891025,251055,1
891096,251288,1
891239,251374,1
891177,251413,1
891101,251711,1
891102,251739,1
891246,251873,1
891251,252214,1
891253,252352,1
891113,252471,1
891118,252849,1
891202,253184,1
891508,253263,1
891510,253340,1
953652,253366,1
891126,253379,1
891360,253473,1
891365,253747,1
891366,253784,1
891434,25400,2
891524,254006,2
891372,254252,1
891374,254342,1
891378,254621,1
891379,254686,2
891451,255456,1
891388,255534,1
891392,255817,1
891547,25584,1
891396,256141,1
891459,256167,1
891399,256407,1
891554,256457,1
891400,256512,1
891556,25657,1
891465,25663,1
951075,256640,1
891337,256708,1
891562,257027,1
891471,257032,4
891345,257280,1
891474,257284,1
891568,257361,1
891414,257509,1
891478,257636,1
891479,257776,2
891572,257841,1
891573,257941,1
851233,257990,1
891354,25803,1
891421,258100,1
891356,258116,1
891577,258201,1
891579,258493,2
950178,258821,1
891491,258938,1
891738,25903,1
891495,259202,1
891593,259365,1
891660,259396,2
891662,259602,1
891665,259806,1
891504,259975,1
891749,259984,1
891671,260304,2
891605,260305,1
891755,26036,2
891675,260502,1
891817,26051,1
891678,260652,1
891680,260803,1
891614,26082,2
891823,260839,2
891616,26089,1
891770,261203,1
891625,261348,1
891626,26136,1
891628,261485,1
891836,26149,1
891837,261573,1
891839,261677,1
891787,262194,1
891848,262248,1
891641,262279,1
891643,262386,1
891851,262402,3
891792,262448,1
891646,262486,1
891714,262552,2
891857,262622,1
891858,262653,1
891652,262709,2
891862,262803,1
891722,262868,1
891723,262902,3
957078,262987,1
891658,263001,1
891889,263070,1
891868,263088,1
891891,263210,2
891731,263295,1
891895,263384,1
891733,263403,1
891896,263442,1
891734,263507,1
891900,263642,1
891879,26366,1
891902,263808,1
892126,263837,1
892128,263933,1
892130,264042,1
851317,264046,1
891973,264158,1
892133,264213,1
891910,264259,1
892045,264522,2
892047,26468,1
892141,264746,1
891983,264760,1
892049,264798,1
892051,264936,1
891986,264976,2
891923,265111,1
891989,265171,1
892056,265265,1
891927,265389,2
891995,265541,1
891930,265543,1
891931,265579,1
892155,265589,1
891997,265591,1
891933,265712,1
891936,265855,2
892163,26609,1
892006,266157,1
892071,266182,1
892007,266203,1
891942,266215,1
891943,26629,2
892010,266409,1
891945,266446,1
892075,26647,3
891948,266622,1
891949,266717,2
892079,266733,1
892082,266950,2
891955,267259,1
892086,267316,1
892092,267814,1
891964,267905,1
892195,268159,1
892196,268264,1
892192,268294,1
892202,268721,1
950866,268789,1
892276,268903,1
892347,268917,1
892108,269099,1
892207,269179,1
892209,269235,2
892282,269406,2
892211,269428,1
892212,26951,1
892116,269670,1
892215,269715,2
958288,269739,1
892217,269791,1
892424,269805,1
892218,269912,1
892290,269940,1
892292,270093,1
892223,270224,1
892295,270342,1
892366,270371,1
892297,270466,1
892226,27057,3
892229,27079,1
892439,271143,1
892304,271146,1
892380,271701,1
892246,272397,2
892248,272613,2
892456,272832,1
892255,273200,1
940395,91945,1
901827,919497,1
939747,919508,1
935360,919577,1
937591,919620,1
943516,919735,1
900964,919767,2
936465,919774,1
935758,919799,1
943536,919813,1
940004,919934,1
943490,919993,1
923157,920015,1
916327,920052,1
920943,920173,1
928486,920178,2
936326,920299,1
921260,920439,2
943093,920535,1
916839,920590,1
940018,920591,1
936726,920615,1
941957,920672,1
898880,920684,1
942235,920716,1
911196,920746,1
927933,920829,1
943128,920842,1
934553,920960,1
912673,920982,1
929891,921031,1
905805,921197,1
943544,921216,1
941815,92128,1
936093,92131,2
937683,921327,2
906217,921417,1
910517,921496,1
942293,921596,1
936073,921603,1
923836,921665,1
926921,921846,1
926977,921868,1
908647,921947,1
940765,922142,1
939846,922166,1
932767,922278,1
937485,922279,2
895992,922292,2
924741,922293,1
928895,922656,1
943015,922711,1
958898,922763,1
948981,922921,1
851450,922967,1
905402,923014,2
921112,923127,1
895995,923481,2
940034,923532,1
939952,92356,1
921739,923734,3
941447,923736,1
948983,923809,1
959513,923852,1
943573,92394,1
932394,924072,1
896408,924194,1
909068,924335,1
943589,924421,2
923883,924543,1
907439,924593,1
934744,924647,1
950564,924651,1
941103,924849,1
851521,924907,1
937966,924968,1
926762,924978,1
942025,925035,1
922074,925100,2
943560,925320,1
928647,925396,1
938367,925405,1
949589,925411,1
927069,925433,1
943493,925487,1
935302,925587,1
925371,925589,2
851351,925653,1
908986,925673,1
943110,92573,3
921039,925882,1
908988,925906,1
943632,925907,1
943599,925925,1
951714,926198,1
942452,926217,2
915204,926229,3
935849,926241,1
954581,926334,1
928023,926362,1
932603,92640,1
943520,926439,1
943603,926523,1
958318,926531,1
929215,926608,1
910403,926676,1
895831,926711,1
943271,926747,1
928979,926825,2
940041,926847,1
851010,926867,1
943608,926956,1
943637,927198,3
941666,927300,1
927018,927360,1
943146,927376,1
942169,927487,1
934493,927558,1
939141,927605,1
932875,927626,1
919865,927807,2
916628,927836,1
933494,927864,1
904481,927873,1
923556,928131,2
850841,928249,2
942536,928690,1
936566,929058,1
946628,929069,1
912269,929120,1
940040,929144,1
932025,929228,1
951894,929335,1
927625,929710,1
906914,929798,1
943612,929889,1
913964,929938,1
919715,929942,1
910948,929966,1
921316,929990,1
942367,930078,1
901600,930195,1
943643,930472,1
924227,930563,1
928814,930602,1
943645,930670,1
943646,930711,1
940156,930716,1
896894,930744,1
911894,930746,1
908304,930815,1
922182,931097,3
913352,931112,1
942155,931158,1
943706,931258,1
850865,931289,4
943572,931305,1
922641,931414,1
941922,931692,1
943597,931834,2
938696,931873,1
915292,932015,1
942424,932056,2
943690,932275,1
911740,932303,1
937316,932392,1
942309,932418,1
910972,932544,2
947700,932565,1
917989,932569,1
936022,932619,1
897868,932625,2
912185,932691,2
942454,932743,1
923097,932977,1
908536,933165,3
925381,933184,2
921873,933283,2
936706,933410,1
942887,933414,1
934064,933432,1
923036,933493,2
895750,933530,1
943730,93356,1
951724,933607,1
931702,933679,1
938902,933683,1
922470,933906,2
923805,933929,1
941931,933960,1
950590,934056,1
892327,273218,1
892257,273290,1
892464,273314,1
892329,273321,1
892401,273488,1
892402,273578,1
892407,273921,1
892474,274084,1
892475,274151,1
954491,274360,1
892412,274503,2
892481,274736,1
892727,274740,1
892416,274759,1
892584,274963,1
892589,275243,1
892491,275244,1
892739,275424,1
892741,275598,2
892594,275630,1
892596,27576,2
892510,275835,1
892598,27584,1
892511,275904,1
892747,276013,2
892749,276141,1
892517,276284,1
892605,276286,1
892753,276323,1
892609,276438,1
892664,276442,1
892524,276612,2
892615,276780,1
892670,276795,1
892529,276861,1
892672,276877,1
892764,276892,1
892530,276895,1
892767,27696,1
892533,276980,1
892676,277010,2
892623,277053,1
892678,277055,1
851103,277065,1
948622,277121,1
892770,277155,2
892680,277178,1
892626,277195,1
892628,277356,1
892774,277382,1
892778,277593,2
952902,277646,1
892634,277691,1
892782,277887,1
892637,277889,2
892550,277984,1
892638,278017,1
892694,278091,1
892785,278116,1
851409,278207,1
892554,278266,1
892643,278411,1
892791,278504,1
892706,278721,1
892811,279537,1
892956,279745,1
892724,280290,1
892820,280316,1
892725,280335,1
892893,280400,1
892822,280441,1
892965,280456,1
892967,280606,1
892897,280651,1
892968,280697,1
892826,280708,1
893035,280957,1
892832,28107,1
892907,281204,1
893042,281218,1
892908,281219,2
892840,281410,1
892841,281531,1
893048,281601,1
893050,281761,1
892987,281805,1
893052,281911,1
892919,281939,1
892849,282088,1
893054,282106,1
892851,282225,1
892923,282306,1
892994,282426,1
892855,282501,1
892856,282577,1
892857,282714,1
892999,282932,1
892859,282938,1
893064,282948,1
892864,283197,1
893070,283220,1
892936,283232,1
893072,283330,1
892945,28386,2
893181,284308,1
893085,284454,1
893332,284849,1
893187,284857,1
893337,285320,1
893106,28535,1
893339,285595,1
893097,285602,1
893340,28562,2
893110,285661,1
893198,285830,1
893117,286414,1
893259,286459,1
893350,286656,2
893261,286785,1
893352,286786,1
893212,287180,1
893360,287266,1
893270,287296,3
893361,287312,1
893363,287527,1
893137,28806,1
893282,288207,1
893372,288237,1
893141,288245,2
893142,288359,1
893284,288413,1
893292,288878,2
893293,288967,1
893152,289061,1
893384,289084,2
958793,289180,1
893385,289187,1
893387,289238,1
893156,289260,1
893388,289278,1
893247,28939,1
893392,289397,1
893248,289456,1
893252,289664,3
850789,289775,1
893398,289781,1
893254,289845,1
893255,289895,1
893256,289948,1
893487,290161,1
893488,290228,1
893406,290253,2
893315,290263,1
893316,290318,1
893492,290400,1
893564,290459,1
850591,290520,2
893324,290576,1
893498,290603,2
953424,290739,1
957290,290855,1
893576,290936,1
893508,291119,1
893509,291194,1
893644,291286,1
893583,291289,1
893646,291366,1
893427,291385,1
893648,291442,4
893652,291649,1
953325,291692,1
893656,291854,1
893598,291944,1
893440,291950,1
893599,291979,1
893441,291982,2
949622,292000,1
893660,292015,1
893661,292047,1
893601,292048,1
893443,292066,1
893664,292181,3
893605,292251,1
893606,292307,1
893667,292332,1
893611,292522,1
893612,292609,1
893455,292653,1
893675,292694,1
893457,292710,1
893546,292779,1
943694,934475,1
943702,934723,1
943009,934756,2
930798,934760,1
942713,934884,1
928385,934906,1
923831,934912,2
932140,934973,2
928481,935152,1
926442,935292,1
920555,935324,1
929042,935456,1
940033,935593,2
939273,935595,1
920854,935793,2
920971,935815,1
939197,935830,1
941721,935861,2
942049,935941,2
945537,936144,1
920288,936174,1
928643,936252,1
933681,936439,1
929599,936506,2
933486,936635,1
941363,936648,1
943765,936772,1
908525,936871,1
921504,936952,1
898358,937000,1
943777,937001,1
927978,937008,1
926525,937062,2
931163,937081,1
930160,937135,1
919009,937184,2
896541,937390,1
925438,937418,1
922696,937419,3
920283,937524,1
897033,937532,1
935502,937537,2
912150,937572,1
895834,937614,1
851276,937702,1
932344,937793,1
915294,938047,1
925266,938048,1
941960,938075,1
940049,938234,1
943782,938268,3
933319,938282,1
943365,938637,1
930173,938669,1
948997,938779,1
934111,938796,2
907840,938797,1
943141,938801,2
943311,939271,1
936239,93940,3
939061,939608,1
939386,939652,1
933428,939716,1
942038,939759,1
899547,939772,1
940609,939773,1
942765,939824,1
926059,939980,1
926458,940077,1
942517,940211,1
942520,940226,1
943816,940262,1
939883,940332,1
937837,940396,1
942468,940459,1
929843,940531,1
921514,940544,1
932542,940898,1
920218,940949,2
941926,940959,1
943010,940987,1
942836,94120,1
935533,941318,1
921921,941432,2
939217,941451,1
947568,941538,1
911862,941739,1
906376,941798,2
931469,94204,1
918555,942089,5
943808,942179,1
921623,942184,1
904229,942221,1
943829,942403,1
928440,942457,1
933462,942811,2
895838,942892,1
955083,942913,1
914670,943178,1
921931,943238,1
918425,943242,1
932276,943256,1
925274,943605,1
949375,943615,1
922736,943752,1
943666,943753,1
943799,943763,1
905007,943791,1
942651,943852,1
928215,94387,2
939885,943937,1
943834,944174,1
943835,944238,1
943842,944411,1
942234,944527,2
939558,944748,1
943886,944750,1
949627,944817,1
939798,944830,1
952518,944922,1
923153,94497,2
919012,945021,1
927734,945162,2
935688,945171,1
924668,945437,1
851368,946288,2
912935,946312,1
943861,946338,1
941635,946437,1
919085,946485,1
932857,946497,1
927084,946549,1
903329,946798,2
907212,947128,3
851035,947164,2
949016,947179,1
943431,947226,2
909532,947285,1
938080,947317,1
933126,947510,1
921528,947526,2
921187,947543,1
943866,947544,1
926903,947603,1
943851,947716,1
924914,94772,1
901309,947779,1
851369,948101,1
943072,948333,2
934181,948335,1
939099,948368,1
934761,948448,2
927523,948457,1
919690,948476,1
943853,948509,1
924699,948562,1
929039,948646,1
947026,948708,1
924063,948820,1
927158,948821,1
929353,948830,1
895839,948899,1
908765,949014,2
941358,949020,1
943896,949044,1
953873,949217,1
927726,949228,1
932551,949283,1
940090,949344,1
942756,949397,3
943784,949405,2
900394,949481,1
923185,949534,4
942161,949541,1
919399,949562,1
919267,949600,1
937499,949637,1
921098,949698,1
942882,949712,1
924024,949735,1
924105,949909,1
943944,950313,1
933724,950321,1
943922,950330,1
935378,950366,1
927875,950491,1
939016,950532,1
943634,950662,2
943919,951005,2
943947,951281,1
895758,951383,1
893549,292956,1
959182,293063,1
893466,293106,1
893626,293183,1
893469,293217,1
959720,293290,1
893558,293329,1
893691,293378,1
893473,293403,1
893632,29346,1
893794,293657,1
893697,293683,1
893698,293707,1
893940,293717,1
893797,293727,1
893802,294067,2
893704,294069,1
893946,294072,1
893803,294110,1
893707,294211,2
893952,294397,1
893721,29443,1
893724,294652,1
893812,294656,1
893959,294797,2
893871,294882,1
893873,294925,1
893967,295109,1
893737,295117,1
893826,295178,1
893883,295408,1
893831,29542,1
893884,295435,1
893747,295640,1
893888,295668,1
946208,295690,1
893750,295763,1
893841,295993,1
893986,296076,1
893897,296098,1
893899,296215,1
893991,296334,1
893761,29634,1
893993,296446,1
893904,296508,2
893994,296519,1
893771,296962,2
894002,297031,1
893772,297048,1
893774,297170,1
893915,297177,1
893861,297189,1
894006,297227,1
851344,297393,3
894009,297406,1
894012,297563,1
894095,297625,1
893783,297672,1
893926,297797,2
893787,297868,1
893927,297918,2
894177,298144,1
894105,29815,1
893932,298150,2
894180,298234,1
894022,298366,1
894110,298371,1
894024,298428,1
894248,298447,2
894025,298496,2
894249,298513,1
894026,298536,1
894027,29857,1
894191,298736,1
894254,298769,1
894032,298877,3
894120,29888,1
951632,298907,1
894121,298939,1
894034,29897,1
894258,299025,3
894126,299220,2
894200,299249,1
894127,299291,1
894214,300131,1
894280,300287,1
894218,30030,1
894219,300335,1
894059,300370,1
894284,300467,1
894062,300507,1
894151,300629,1
894225,300663,1
894226,300716,2
894291,300872,1
954917,301305,1
894163,301376,2
894299,301383,1
894165,301474,1
894239,301549,1
894080,30164,1
894081,301683,1
956597,301792,1
894245,301847,1
894246,301894,1
894330,302065,1
